Date,AdaptiveBeta,IBS-SPY,Hotel,PureAlpha,Victor,Sugar,Oscar,IBS-TLT,Hermes,Quebec,Mike,Tango,Juliet,Suprtrend(TRAMA)-SPY,IBS-QQQ,IBS-SOXX,India,Prime,Hotel2,CAA,LEGOM,IBS-IEF,FS-SPY,SPY,VGLT,Vision,Prime*,LEGOD,AB(TCBIT)
1993-06-18,,,,,,,,,,,,,,,,,,,,,,,,-0.008234733419494322,,,,,
1993-06-21,,,,,,,,,,,,,,,,,,,,,,,,0.0021068525338354682,,,,,
1993-06-22,,,,,,,,,,,,,,,,,,,,,,,,0.0007008076795098628,,,,,
1993-06-23,,,,,,,,,,,,,,,,,,,,,,,,-0.009104578971505739,,,,,
1993-06-24,,,,,,,,,,,,,,,,,,,,,,,,0.013427816187106645,,,,,
1993-06-25,,,,,,,,,,,,,,,,,,,,,,,,-0.0006970059697622988,,,,,
1993-06-28,,,,,,,,,,,,,,,,,,,,,,,,0.011165672461909137,,,,,
1993-06-29,,,,,,,,,,,,,,,,,,,,,,,,-0.004831096482643682,,,,,
1993-06-30,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
1993-07-01,,,,,,,,,,,,,,,,,,,,,,,,-0.0027742231227516623,,,,,
1993-07-02,,,,,,,,,,,,,,,,,,,,,,,,-0.0055631213938930335,,,,,
1993-07-06,,,,,,,,,,,,,,,,,,,,,,,,-0.01049006545959874,,,,,
1993-07-07,,,,,,,,,,,,,,,,,,,,,,,,0.0028274698657033692,,,,,
1993-07-08,,,,,,,,,,,,,,,,,,,,,,,,0.011275217551061978,,,,,
1993-07-09,,,,,,,,,,,,,,,,,,,,,,,,0.002787528493749525,,,,,
1993-07-12,,,,,,,,,,,,,,,,,,,,,,,,-0.0006948879616625048,,,,,
1993-07-13,,,,,,,,,,,,,,,,,,,,,,,,-0.0006945348357689785,,,,,
1993-07-14,,,,,,,,,,,,,,,,,,,,,,,,0.003478891894756364,,,,,
1993-07-15,,,,,,,,,,,,,,,,,,,,,,,,-0.00416087976915791,,,,,
1993-07-16,,,,,,,,,,,,,,,,,,,,,,,,-0.002785205474571062,,,,,
1993-07-19,,,,,,,,,,,,,,,,,,,,,,,,-0.0006988950906857694,,,,,
1993-07-20,,,,,,,,,,,,,,,,,,,,,,,,0.002795090682677026,,,,,
1993-07-21,,,,,,,,,,,,,,,,,,,,,,,,-0.0006969011706979833,,,,,
1993-07-22,,,,,,,,,,,,,,,,,,,,,,,,-0.0069729569002980885,,,,,
1993-07-23,,,,,,,,,,,,,,,,,,,,,,,,0.004915375025279056,,,,,
1993-07-26,,,,,,,,,,,,,,,,,,,,,,,,0.005590410571347126,,,,,
1993-07-27,,,,,,,,,,,,,,,,,,,,,,,,-0.0006948879616625048,,,,,
1993-07-28,,,,,,,,,,,,,,,,,,,,,,,,-0.00208634159040344,,,,,
1993-07-29,,,,,,,,,,,,,,,,,,,,,,,,0.005575361743668461,,,,,
1993-07-30,,,,,,,,,,,,,,,,,,,,,,,,-0.00554444943241339,,,,,
1993-08-02,,,,,,,,,,,,,,,,,,,,,,,,0.002787528493749525,,,,,
1993-08-03,,,,,,,,,,,,,,,,,,,,,,,,0.0006951158934234147,,,,,
1993-08-04,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
1993-08-05,,,,,,,,,,,,,,,,,,,,,,,,-0.002082608412750986,,,,,
1993-08-06,,,,,,,,,,,,,,,,,,,,,,,,0.0013908720115480833,,,,,
1993-08-09,,,,,,,,,,,,,,,,,,,,,,,,0.005559483579568036,,,,,
1993-08-10,,,,,,,,,,,,,,,,,,,,,,,,-0.0006908194306206594,,,,,
1993-08-11,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
1993-08-12,,,,,,,,,,,,,,,,,,,,,,,,-0.0027662465000396486,,,,,
1993-08-13,,,,,,,,,,,,,,,,,,,,,,,,0.0013870357422143265,,,,,
1993-08-16,,,,,,,,,,,,,,,,,,,,,,,,0.005539852442220328,,,,,
1993-08-17,,,,,,,,,,,,,,,,,,,,,,,,0.003443256926948246,,,,,
1993-08-18,,,,,,,,,,,,,,,,,,,,,,,,0.005490651724774143,,,,,
1993-08-19,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
1993-08-20,,,,,,,,,,,,,,,,,,,,,,,,0.0006838243415494549,,,,,
1993-08-23,,,,,,,,,,,,,,,,,,,,,,,,-0.0020471625990776676,,,,,
1993-08-24,,,,,,,,,,,,,,,,,,,,,,,,0.010936487513631743,,,,,
1993-08-25,,,,,,,,,,,,,,,,,,,,,,,,0.0006762421810422303,,,,,
1993-08-26,,,,,,,,,,,,,,,,,,,,,,,,0.0006757113141422355,,,,,
1993-08-27,,,,,,,,,,,,,,,,,,,,,,,,-0.0006752550366739829,,,,,
1993-08-30,,,,,,,,,,,,,,,,,,,,,,,,0.004053824650143811,,,,,
1993-08-31,,,,,,,,,,,,,,,,,,,,,,,,0.0026917119111176113,,,,,
1993-09-01,,,,,,,,,,,,,,,,,,,,,,,,-0.0013419862056233134,,,,,
1993-09-02,,,,,,,,,,,,,,,,,,,,,,,,-0.0033599514710414002,,,,,
1993-09-03,,,,,,,,,,,,,,,,,,,,,,,,0.0006739018904713401,,,,,
1993-09-07,,,,,,,,,,,,,,,,,,,,,,,,-0.00673853255956669,,,,,
1993-09-08,,,,,,,,,,,,,,,,,,,,,,,,-0.0033920871326991175,,,,,
1993-09-09,,,,,,,,,,,,,,,,,,,,,,,,0.0020423879222695174,,,,,
1993-09-10,,,,,,,,,,,,,,,,,,,,,,,,0.008831615439321094,,,,,
1993-09-13,,,,,,,,,,,,,,,,,,,,,,,,0.0006729943300172181,,,,,
1993-09-14,,,,,,,,,,,,,,,,,,,,,,,,-0.004037457505384534,,,,,
1993-09-15,,,,,,,,,,,,,,,,,,,,,,,,0.002702549766762541,,,,,
1993-09-16,,,,,,,,,,,,,,,,,,,,,,,,-0.004043193209085638,,,,,
1993-09-17,,,,,,,,,,,,,,,,,,,,,,,,-0.0019384475406015733,,,,,
1993-09-20,,,,,,,,,,,,,,,,,,,,,,,,-0.008185975084390451,,,,,
1993-09-21,,,,,,,,,,,,,,,,,,,,,,,,-0.0034380775759969007,,,,,
1993-09-22,,,,,,,,,,,,,,,,,,,,,,,,0.008281262688974111,,,,,
1993-09-23,,,,,,,,,,,,,,,,,,,,,,,,0.005475621706953815,,,,,
1993-09-24,,,,,,,,,,,,,,,,,,,,,,,,-0.002723456011758607,,,,,
1993-09-27,,,,,,,,,,,,,,,,,,,,,,,,0.010922016418587477,,,,,
1993-09-28,,,,,,,,,,,,,,,,,,,,,,,,-0.0020263534529737504,,,,,
1993-09-29,,,,,,,,,,,,,,,,,,,,,,,,-0.00338232431380181,,,,,
1993-09-30,,,,,,,,,,,,,,,,,,,,,,,,-0.002036916323781335,,,,,
1993-10-01,,,,,,,,,,,,,,,,,,,,,,,,0.004762012817801642,,,,,
1993-10-04,,,,,,,,,,,,,,,,,,,,,,,,0.0013538745020718057,,,,,
